task,run_time,mse,train_loss,l2rel,mxe,crmse,activation,net,optimizer,loss_weight,width,depth,lr,num_domain_points,num_boundary_points,num_initial_points,initializer,iter,pde_list
Burgers1D,725.391617,0.0678564731796117,1.05856543086702e-05,0.4279593016933133,1.0598931312561035,0.0037083313044936,sin,gaaf,multiadam,none,192,6,0.001,100,600,2600,Glorot uniform,20000,['Burgers1D']
Burgers1D,428.701146,0.3704968259698999,7.15992503391087e-16,0.99999786848803,1.000498487148434,0.0005007900233058,tanh,laaf,multiadam,none,168,3,1e-05,5100,100,600,zeros,20000,['Burgers1D']
Burgers1D,513.0,0.0271,0.0459,0.27,0.665,0.00158,sin,laaf,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,1100.423193,0.432682823543009,0.0535251311957836,1.0806664182820649,1.472125232219696,0.0645472281801103,gaussian,fnn,multiadam,none,176,3,0.0001,6100,2100,8600,He normal,20000,['Burgers1D']
Burgers1D,799.0,0.37,0.0,1.0,1.0,0.000499,relu,laaf,multiadam,none,64,8,0.001,6600,5600,600,zeros,20000,"['Burgers1D', 'Wave1D']"
Burgers1D,3328.899014,0.370498414639198,0.0,1.0000000124526975,1.0000959997996688,9.605940430993164e-05,sin,laaf,lbfgs,none,152,7,1e-05,['Burgers1D'],1600,5100,zeros,20000,['Burgers1D']
Burgers1D,349.0,0.0151,0.0131,0.202,0.318,0.0042,swish,gaaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,9491.589017,0.3164357586200983,7.734782911938964e-07,0.9241651892231376,1.1993687450885773,0.0073871179986758,sin,gaaf,lbfgs,none,220,3,0.001,600,1100,2600,He uniform,20000,['Burgers1D']
Burgers1D,71.8,0.00512,0.00146,0.118,0.863,0.0043,sigmoid,gaaf,adam,none,204,7,0.001,6100,2100,6600,He normal,20000,
Burgers1D,2894.802971,0.3704986561080529,2.617191128834816e-40,1.0000003383229428,1.0005006361752748,0.0005006957799159,tanh,laaf,multiadam,none,184,6,0.0001,5600,2600,600,zeros,20000,['Burgers1D']
Burgers1D,249.0,0.136,0.062,0.605,1.02,0.0761,relu,fnn,adam,none,152,3,0.01,4100,3100,1100,Glorot normal,20000,
Burgers1D,1360.119916,0.3704984078386556,2.802596928649634e-45,1.000000003275138,1.000049203634262,4.926323890322769e-05,tanh,laaf,adam,none,208,7,0.001,5100,100,8100,zeros,20000,['Burgers1D']
Burgers1D,2755.613288,0.370514534620316,0.0,1.0000217666699154,1.004016058985144,0.004016118589785,swish,gaaf,multiadam,none,184,5,1e-05,6100,8600,100,zeros,20000,['Burgers1D']
Burgers1D,8001.02747,769.7383042300849,0.0,45.58042578633705,28.73748010396957,27.73748016357421,gaussian,gaaf,lbfgs,none,216,5,0.001,5100,4600,9600,He uniform,20000,['Burgers1D']
Burgers1D,552.0,0.13,0.00488,0.591,1.76,0.135,gaussian,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,358.0,0.124,0.0533,0.577,0.936,0.000361,relu,fnn,adam,none,232,4,0.0001,4100,7100,600,Glorot uniform,20000,
Burgers1D,344.0,0.148,0.0548,0.633,0.944,0.00114,relu,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,39.6,0.0167,0.00477,0.213,1.59,0.0175,swish,gaaf,adam,none,96,3,0.0001,6100,8600,1600,Glorot uniform,20000,
Burgers1D,1430.0,0.00831,3.66e-05,0.15,1.29,0.00556,swish,laaf,multiadam,none,56,8,0.0001,100,4100,7100,He normal,20000,
Burgers1D,996.0,0.025,0.0995,0.26,1.32,0.0162,gaussian,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,1141.354019,0.0152868357303567,3.0029092158656567e-05,0.203126052109384,1.599676549434662,0.0107377969855146,tanh,laaf,adam,none,108,6,0.001,1100,8100,2600,Glorot uniform,20000,['Burgers1D']
Burgers1D,2236.212928,0.0279814761972684,0.0178651195019483,0.2748160794697001,0.7569133043289185,0.0020805758756934,swish,laaf,adam,none,200,6,1e-05,2600,8600,9100,He normal,20000,['Burgers1D']
Burgers1D,4690.0,15200000.0,0.0,6410.0,3900.0,3900.0,tanh,fnn,lbfgs,none,192,3,1e-06,8192,2048,2024,Glorot normal,20000,
Burgers1D,811.410469,0.3704984061638735,0.0,1.0000000010149634,1.0000273645564448,2.742416108595157e-05,swish,fnn,adam,none,176,6,1e-05,9100,3600,3600,zeros,20000,['Burgers1D']
Burgers1D,514.0,0.145,0.0473,0.626,0.974,0.0174,relu,gaaf,adam,none,68,10,0.001,100,2100,2024,Glorot uniform,20000,
Burgers1D,349.0,0.0151,0.0131,0.202,0.318,0.0042,swish,gaaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,487.818286,0.2738949133771034,20.761919021606445,0.8598027143913878,1.7567352652549744,0.1966662435389213,tanh,gaaf,multiadam,none,148,3,0.001,100,4100,600,He uniform,20000,['Burgers1D']
Burgers1D,899.0,0.123,0.0542,0.576,0.932,0.009,relu,gaaf,multiadam,none,156,4,0.0001,8192,600,8100,He uniform,20000,
Burgers1D,4127.193153,0.3704984058820244,2.3059253252392783e-38,1.0000000006345986,1.0000216253101826,2.1684914823714145e-05,sin,gaaf,multiadam,none,200,6,0.0001,3600,['Burgers1D'],7600,zeros,20000,['Burgers1D']
Burgers1D,382.0,0.18,0.0199,0.697,0.971,0.0098,relu,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,640.0,0.0374,0.00276,0.318,1.02,0.0257,silu,laaf,multiadam,none,92,4,0.0001,100,2048,7600,He normal,20000,"['Burgers1D', 'Wave1D', 'KuramotoSivashinskyEquation']"
Burgers1D,519.0,0.37,3.49e-20,1.0,1.0,0.000443,swish,fnn,multiadam,none,132,4,0.01,100,5100,1100,zeros,20000,
Burgers1D,996.0,0.025,0.0995,0.26,1.32,0.0162,gaussian,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,347.0,0.0447,0.0814,0.347,0.858,0.000183,swish,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,1433.083639,0.3704984054118657,0.0,1.0000000000001037,1.0000002175413272,2.77145968342646e-07,swish,fnn,multiadam,none,132,3,0.0001,600,9600,['Burgers1D'],zeros,20000,['Burgers1D']
Burgers1D,6986.701234,0.0456010377555576,0.0026289070956408,0.3508279546436663,0.872393324971199,0.0016216407467175,tanh,fnn,lbfgs,none,116,6,0.0001,100,4600,6600,Glorot normal,20000,['Burgers1D']
Burgers1D,472.0,0.0294,0.0112,0.282,1.19,0.0261,selu,gaaf,multiadam,none,88,4,0.0001,100,1600,1100,Glorot uniform,20000,
Burgers1D,1436.440027,0.3704984054118657,0.0,1.0000000000001037,1.0000002175413272,2.77145968342646e-07,swish,fnn,multiadam,none,132,3,0.0001,600,9600,['Burgers1D'],zeros,20000,['Burgers1D']
Burgers1D,683.0,0.351,3.55e-06,0.973,0.987,0.000356,sigmoid,fnn,multiadam,none,252,3,1e-06,8192,4600,2024,zeros,20000,
Burgers1D,513.0,0.0271,0.0459,0.27,0.665,0.00158,sin,laaf,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,2203.370263,0.1766953405642579,6.123129423940554e-05,0.6905885558155911,0.945869956165552,7.651187982094665e-05,sin,laaf,multiadam,none,208,6,1e-05,7100,3100,6100,Glorot normal,20000,['Burgers1D']
Burgers1D,441.0,0.371,0.0,1.0,1.0,0.004,sigmoid,gaaf,adam,none,64,8,0.1,100,1600,100,Glorot normal,20000,
Burgers1D,1628.164046,0.3261960385249088,1.152686595916748,0.9383096215308412,1.0357141494750977,0.0114769892604409,sin,gaaf,multiadam,none,168,5,0.001,9600,6600,5100,He uniform,20000,['Burgers1D']
Burgers1D,1910.318735,86.75919057080007,74.72746276855469,15.302577025675976,53.77952092885971,1.1805174002972076,swish,gaaf,adam,none,160,5,1e-05,100,1600,8100,He normal,20000,['Burgers1D']
Burgers1D,8276.21465,0.3704984098457107,8.438193788151693e-08,1.000000005983726,1.0000287182629108,3.088971986855874e-05,sin,gaaf,lbfgs,none,180,5,1e-05,6600,9100,8600,He normal,20000,['Burgers1D']
Burgers1D,2539.533069,0.0770394669434711,0.2195067405700683,0.455998551367525,1.043511986732483,0.0166437480494778,swish,fnn,multiadam,none,164,6,0.001,8100,9600,8600,Glorot normal,20000,['Burgers1D']
Burgers1D,1187.119078,0.0265096386924832,0.0717299953103065,0.2674907280158123,0.6490738093852997,0.0165528433613723,gaussian,fnn,multiadam,none,212,3,0.001,2600,7600,2100,Glorot normal,20000,['Burgers1D']
Burgers1D,2555.535486,0.3707337641692492,2.3246839655893565e+18,1.000317574094833,1.012262973934412,7.480071972359289e-05,gaussian,gaaf,multiadam,none,212,7,1e-05,1100,3600,7100,He uniform,20000,['Burgers1D']
Burgers1D,2193.64678,0.0344772932194189,0.0084511553868651,0.3050516719409822,0.835973784327507,0.0003929134711006,sin,laaf,adam,none,216,4,1e-05,600,7600,7100,Glorot uniform,20000,['Burgers1D']
Burgers1D,274.0,0.0151,0.0131,0.202,0.318,0.0042,sin,gaaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,543.0,0.0477,0.0031,0.359,0.89,0.000687,swish,fnn,multiadam,none,20,5,0.001,100,7600,2600,He uniform,20000,
Burgers1D,2270.689518,0.3704984110355125,1.287684895945391e-25,1.000000007589403,1.0000749318860471,7.49914906882676e-05,swish,laaf,multiadam,none,148,6,0.001,100,4100,6100,zeros,20000,['Burgers1D']
Burgers1D,957.824385,0.5157247893525503,0.0135871320962905,1.1798202120413428,2.0618852376937866,0.0496519414505119,gaussian,fnn,adam,none,160,3,1e-05,6600,8600,7600,He normal,20000,['Burgers1D']
Burgers1D,3306.325084,0.3252833555176597,244.8377685546875,0.9369960263092396,1.0016851052641869,0.0005582551950507,gaussian,gaaf,multiadam,none,244,5,0.0001,4600,5600,3100,Glorot normal,20000,['Burgers1D']
Burgers1D,1430.0,0.00831,3.66e-05,0.15,1.29,0.00556,swish,laaf,multiadam,none,56,8,0.0001,100,4100,7100,He normal,20000,
Burgers1D,8091.335119,21086955.11466036,0.0,7544.209936431305,54115.7744320035,389.66761187837534,tanh,laaf,lbfgs,none,220,7,1e-05,9100,9600,5100,He uniform,20000,['Burgers1D']
Burgers1D,336.873718,0.3704985889744602,0.0,1.000000247723939,1.0004283825401217,0.0004284421447628,gaussian,fnn,lbfgs,none,236,5,0.001,600,100,1100,Glorot uniform,20000,['Burgers1D']
Burgers1D,274.0,0.0151,0.0131,0.202,0.318,0.0042,sin,gaaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,519.0,0.37,3.49e-20,1.0,1.0,0.000443,swish,fnn,multiadam,none,132,4,0.01,100,5100,1100,zeros,20000,
Burgers1D,29.3,0.00607,0.00733,0.128,0.445,0.0013,silu,fnn,adam,none,136,3,0.0001,8192,3100,2024,He uniform,20000,
Burgers1D,1641.792823,0.1766953405642579,6.123129423940554e-05,0.6905885558155911,0.945869956165552,7.651187982094665e-05,sin,laaf,multiadam,none,208,6,1e-05,7100,3100,6100,Glorot normal,20000,['Burgers1D']
Burgers1D,680.470266,0.0182034176942716,0.0838677436113357,0.2216579414838399,0.6510022282600403,0.0006679428827714,sin,gaaf,multiadam,none,156,3,0.0001,['Burgers1D'],5100,3100,Glorot uniform,20000,['Burgers1D']
Burgers1D,1018.116661,0.4190845581773291,146335472.0,1.0635493777987897,1.6933994889259338,0.0208527164661115,gaussian,fnn,adam,none,124,7,1e-05,7600,6100,2600,He normal,20000,['Burgers1D']
Burgers1D,1921.712083,0.3704984078353533,0.0,1.0000000032706815,1.0000491701066494,4.9229711290541534e-05,sin,gaaf,multiadam,none,136,7,0.0001,6100,2600,8100,zeros,20000,['Burgers1D']
Burgers1D,359.39757,0.2738949133771034,20.761919021606445,0.8598027143913878,1.7567352652549744,0.1966662435389213,tanh,gaaf,multiadam,none,148,3,0.001,100,4100,600,He uniform,20000,['Burgers1D']
Burgers1D,347.0,0.0447,0.0814,0.347,0.858,0.000183,swish,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,3090.0,0.271,0.000113,0.855,0.972,0.00154,sigmoid,fnn,multiadam,none,224,8,1e-05,6600,3600,5600,He uniform,20000,
Burgers1D,1463.001851,0.2188310978164435,0.0003357310197316,0.7685309252813727,1.134827509522438,0.0016119630129677,gaussian,laaf,multiadam,none,140,5,0.001,100,1100,4100,Glorot uniform,20000,['Burgers1D']
Burgers1D,1347.964654,0.3704984054159185,0.0,1.000000000005573,1.000001972538712,2.0321433530678863e-06,tanh,fnn,adam,none,172,5,1e-05,['Burgers1D'],7100,9600,zeros,20000,['Burgers1D']
Burgers1D,338.0,0.000106,0.000368,0.0169,0.165,0.000242,sin,laaf,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,788.0,0.371,2.16e-18,1.0,1.0,0.00309,silu,gaaf,multiadam,none,216,4,0.1,8192,2100,2100,He uniform,20000,
Burgers1D,992.915357,0.3136981966433835,0.0003178296028636,0.9201589177554336,0.9806461716070772,0.0006187484540095,sin,gaaf,multiadam,none,116,4,0.0001,8100,4600,6600,zeros,20000,['Burgers1D']
Burgers1D,2888.835887,0.3010648607033364,0.0009294619085267,0.901440078129138,0.97747303545475,8.219704166433962e-05,tanh,gaaf,multiadam,none,196,4,0.0001,6100,5600,6100,zeros,20000,['Burgers1D']
Burgers1D,416.0,0.0582,0.0464,0.396,0.879,0.00181,sin,fnn,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,588.0,0.074,0.329,0.447,1.21,0.0519,gaussian,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,1708.370617,10.599687649335351,10479.44140625,5.348763089154257,10.67418110370636,0.5443498392989284,swish,gaaf,multiadam,none,164,4,0.001,['Burgers1D'],3100,3100,Glorot uniform,20000,['Burgers1D']
Burgers1D,953.324706,0.3704984056599853,0.0,1.0000000003349496,1.0000156946480274,1.5754252668562778e-05,gaussian,gaaf,adam,none,188,4,0.001,1600,600,1600,zeros,20000,['Burgers1D']
Burgers1D,1136.421359,0.1242106623199233,0.0007410469115711,0.5790102703277659,0.9323463700711728,0.0003924812814785,sin,laaf,multiadam,none,128,3,0.0001,6100,6100,['Burgers1D'],Glorot normal,20000,['Burgers1D']
Burgers1D,304.0,0.115,0.0719,0.558,1.0,0.0338,selu,fnn,multiadam,none,148,3,0.001,8100,1100,600,Glorot normal,20000,
Burgers1D,1737.683695,0.0435629442168805,0.0161104798316955,0.3428983856102535,0.7315778434276581,0.0069442259778108,tanh,laaf,multiadam,none,176,3,0.0001,8600,4100,4600,Glorot uniform,20000,['Burgers1D']
Burgers1D,3030.0,0.371,1.75e-21,1.0,1.0,0.00379,swish,gaaf,multiadam,none,208,5,0.01,6600,5600,5600,Glorot normal,20000,
Burgers1D,21596.764727,0.3704984100659678,1.4485359578486625e-08,1.0000000062809704,1.0000866774425958,8.679414927322899e-05,sin,gaaf,lbfgs,none,108,5,0.0001,4100,9100,4100,He uniform,20000,['Burgers1D']
Burgers1D,3174.474154,0.0111523480938448,0.0001436394231859,0.1734962078047924,1.2950448989868164,0.015442735310154,gaussian,laaf,adam,none,204,6,0.0001,4100,2600,7600,Glorot uniform,20000,['Burgers1D']
Burgers1D,749.962664,0.0393237724509247,0.0872890800237655,0.3257874989276748,0.856298103928566,0.0006325227199177,sin,fnn,multiadam,none,244,3,0.001,4100,3600,3100,Glorot uniform,20000,['Burgers1D']
Burgers1D,337.272706,0.0794656461488387,0.0301971025764942,0.4631232006175343,1.779693424701691,0.0809981941700642,gaussian,fnn,adam,none,192,4,1e-05,8100,600,5100,Glorot normal,20000,['Burgers1D']
Burgers1D,6211.211569,0.3704984098457107,8.438193788151693e-08,1.000000005983726,1.0000287182629108,3.088971986855874e-05,sin,gaaf,lbfgs,none,180,5,1e-05,6600,9100,8600,He normal,20000,['Burgers1D']
Burgers1D,1990.947824,0.0462103613775259,0.0209559816867113,0.3531640681150898,0.8012508600950241,0.0019304143653812,tanh,laaf,multiadam,none,216,3,0.0001,7100,7100,7100,Glorot uniform,20000,['Burgers1D']
Burgers1D,1491.54296,0.0265096386924832,0.0717299953103065,0.2674907280158123,0.6490738093852997,0.0165528433613723,gaussian,fnn,multiadam,none,212,3,0.001,2600,7600,2100,Glorot normal,20000,['Burgers1D']
Burgers1D,3178.539343,0.0111523480938448,0.0001436394231859,0.1734962078047924,1.2950448989868164,0.015442735310154,gaussian,laaf,adam,none,204,6,0.0001,4100,2600,7600,Glorot uniform,20000,['Burgers1D']
Burgers1D,2303.522642,0.3704984058820244,2.3059253252392783e-38,1.0000000006345986,1.0000216253101826,2.1684914823714145e-05,sin,gaaf,multiadam,none,200,6,0.0001,3600,['Burgers1D'],7600,zeros,20000,['Burgers1D']
Burgers1D,3049.906442,0.3704984067156728,0.0,1.000000001759635,1.0000360497288057,3.610933344680766e-05,sin,fnn,adam,none,232,7,0.001,['Burgers1D'],9100,8600,zeros,20000,['Burgers1D']
Burgers1D,407.0,0.371,9.31e-12,1.0,1.0,1.16e-05,sigmoid,laaf,lbfgs,none,64,7,1e-06,8100,5600,1600,He normal,20000,
Burgers1D,2012.401538,0.0332960623871219,0.0112746190279722,0.2997804220719575,0.8410523608326912,0.0018603997003293,sin,gaaf,lbfgs,none,140,5,0.001,600,5600,4600,zeros,20000,['Burgers1D']
Burgers1D,1079.277505,0.0182034176942716,0.0838677436113357,0.2216579414838399,0.6510022282600403,0.0006679428827714,sin,gaaf,multiadam,none,156,3,0.0001,['Burgers1D'],5100,3100,Glorot uniform,20000,['Burgers1D']
Burgers1D,1167.145226,0.3136981966433835,0.0003178296028636,0.9201589177554336,0.9806461716070772,0.0006187484540095,sin,gaaf,multiadam,none,116,4,0.0001,8100,4600,6600,zeros,20000,['Burgers1D']
Burgers1D,584.435045,0.0615476148522182,0.0383883789181709,0.4075796031702612,0.8619511127471924,0.0045294963128486,swish,fnn,multiadam,none,204,5,0.0001,7600,1600,2100,Glorot uniform,20000,['Burgers1D']
Burgers1D,2276.299559,0.3704984138615292,2.5860082024304653e-30,1.0000000114032075,1.0000918628647923,9.192246943348968e-05,tanh,gaaf,lbfgs,none,200,5,1e-05,5600,6600,5100,zeros,20000,['Burgers1D']
Burgers1D,842.746535,0.4190845581773291,146335472.0,1.0635493777987897,1.6933994889259338,0.0208527164661115,gaussian,fnn,adam,none,124,7,1e-05,7600,6100,2600,He normal,20000,['Burgers1D']
Burgers1D,1651.331441,0.0080230823958627,0.073960468173027,0.1471558239028559,0.7390657067294839,0.0203839119936157,sin,laaf,multiadam,none,176,6,0.001,9600,4100,3100,He uniform,20000,['Burgers1D']
Burgers1D,54.9,0.172,0.00064,0.681,0.979,0.00863,selu,fnn,multiadam,none,40,5,0.0001,4100,2100,4600,Glorot normal,20000,
Burgers1D,3765.928078,0.2986591641603335,0.0003651614242698,0.8978313195882042,0.9806117340922356,0.002169542728812,tanh,laaf,multiadam,none,240,3,0.001,6600,6100,7100,zeros,20000,['Burgers1D']
Burgers1D,108.0,0.287,4.01e-06,0.879,0.975,0.0015,tanh,laaf,multiadam,none,240,7,1e-06,8100,1100,1600,Glorot normal,20000,
Burgers1D,1110.832756,0.3705144762833077,0.0,1.0000216879438804,1.0040087895467875,0.0040088491514288,gaussian,fnn,multiadam,none,212,3,1e-05,8600,6100,100,zeros,20000,['Burgers1D']
Burgers1D,357.0,0.0151,0.0131,0.202,0.318,0.0042,tanh,gaaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,2922.501299,0.3704986561080529,2.617191128834816e-40,1.0000003383229428,1.0005006361752748,0.0005006957799159,tanh,laaf,multiadam,none,184,6,0.0001,5600,2600,600,zeros,20000,['Burgers1D']
Burgers1D,910.233508,0.3704984056599853,0.0,1.0000000003349496,1.0000156946480274,1.5754252668562778e-05,gaussian,gaaf,adam,none,188,4,0.001,1600,600,1600,zeros,20000,['Burgers1D']
Burgers1D,2609.348132,0.3704984304861835,0.0,1.0000000338387345,1.0001582893601153,0.0001583489647564,swish,fnn,multiadam,none,204,6,1e-05,7600,3600,3100,zeros,20000,['Burgers1D']
Burgers1D,788.0,0.371,2.16e-18,1.0,1.0,0.00309,silu,gaaf,multiadam,none,216,4,0.1,8192,2100,2100,He uniform,20000,
Burgers1D,829.0,0.37,0.0,1.0,1.0,0.000196,relu,laaf,multiadam,none,104,9,0.01,2100,100,4600,Glorot uniform,20000,
Burgers1D,38.5,237.0,0.0,25.3,17.2,15.3,tanh,gaaf,adam,none,12,4,0.1,2100,3100,9600,Glorot uniform,20000,
Burgers1D,388.0,0.159,0.0318,0.655,0.988,0.0188,relu,fnn,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,1141.366292,0.0152868357303567,3.0029092158656567e-05,0.203126052109384,1.599676549434662,0.0107377969855146,tanh,laaf,adam,none,108,6,0.001,1100,8100,2600,Glorot uniform,20000,['Burgers1D']
Burgers1D,18541.975736,0.3704984100659678,1.4485359578486625e-08,1.0000000062809704,1.0000866774425958,8.679414927322899e-05,sin,gaaf,lbfgs,none,108,5,0.0001,4100,9100,4100,He uniform,20000,['Burgers1D']
Burgers1D,441.472089,0.3704984055385485,3.502833116318776e-35,1.0000000001710665,1.0000111991539598,1.1258758608159178e-05,sin,laaf,lbfgs,none,112,5,1e-05,2600,2100,['Burgers1D'],zeros,20000,['Burgers1D']
Burgers1D,899.0,0.123,0.0542,0.576,0.932,0.009,relu,gaaf,multiadam,none,156,4,0.0001,8192,600,8100,He uniform,20000,
Burgers1D,1135.341839,0.1242106623199233,0.0007410469115711,0.5790102703277659,0.9323463700711728,0.0003924812814785,sin,laaf,multiadam,none,128,3,0.0001,6100,6100,['Burgers1D'],Glorot normal,20000,['Burgers1D']
Burgers1D,1168.833986,0.0063617290538634,1.3868128007743508e-05,0.131037142122701,1.3515390157699585,0.0071612604894618,tanh,gaaf,adam,none,152,5,1e-05,1600,9600,6100,Glorot uniform,20000,['Burgers1D']
Burgers1D,765.0,0.0397,0.0406,0.327,0.803,0.00222,tanh,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
Burgers1D,280.0,0.297,0.0622,0.895,2.14,0.2,swish,gaaf,multiadam,none,160,9,0.0001,100,9100,3600,He uniform,20000,
Burgers1D,599.0,0.37,0.0,1.0,1.0,0.000499,relu,laaf,multiadam,none,64,8,0.001,6600,5600,600,zeros,20000,
Burgers1D,1549.884936,0.3704984103580961,2.4998580519186123e-22,1.0000000066752073,1.0000702703837303,7.032998837167347e-05,swish,gaaf,lbfgs,none,240,4,1e-05,600,100,7100,zeros,20000,['Burgers1D']
Burgers1D,23.5,0.0457,0.0282,0.351,1.14,0.021,selu,fnn,adam,none,168,8,1e-05,8100,2100,100,Glorot uniform,20000,
Burgers1D,956.0,0.141,4.83e-05,0.616,0.749,0.0133,sigmoid,laaf,multiadam,none,76,10,0.0001,5100,600,4100,He uniform,20000,
Burgers1D,407.0,0.371,9.31e-12,1.0,1.0,1.16e-05,sigmoid,laaf,lbfgs,none,64,7,1e-06,8100,5600,1600,He normal,20000,
Burgers1D,3340.187402,0.2375676376726521,0.0893610343337059,0.8007564914146788,1.8114055395126345,0.1045040924883376,gaussian,fnn,multiadam,none,228,5,1e-05,9100,3600,6600,Glorot uniform,20000,['Burgers1D']
Burgers1D,1190.0,0.272,0.0154,0.857,1.08,0.00232,gaussian,gaaf,multiadam,none,212,3,0.0001,8192,2048,2024,zeros,20000,
